Customer_ID,Age,Gender,Country,Visit_Date,Seating_Region,Ticket_Price,Num_Tickets,Merchandise_Spend,Drink_Spend,Repeat_Visit,Satisfaction_Score,Recommendation_Likelihood,Ticket_Revenue,Total_Revenue,Visit_Year,Visit_Month,Visit_Month_Name,Visit_Quarter,Age_Group,Visit_Type,Seating_Tier_Order
CUST_0367,50,Male,Japan,2025-09-04,Economy,60,2,63.36,16.99,1,10.0,7,120,200.35000000000002,2025,9,Sep,3,36-50,Repeat,4
CUST_0368,22,Female,Japan,2025-04-18,High Economy,100,1,81.1,8.17,0,9.4,10,100,189.26999999999998,2025,4,Apr,2,18-25,First-time,3
CUST_0369,65,Male,France,2025-01-19,VIP,200,1,87.29,3.21,0,10.0,10,200,290.5,2025,1,Jan,1,51-65,First-time,1
CUST_0370,36,Male,Sweden,2025-03-10,Economy,60,3,123.91,32.03,1,7.5,7,180,335.93999999999994,2025,3,Mar,1,36-50,Repeat,4
CUST_0371,21,Female,Japan,2025-04-06,Premium,150,2,37.43,34.59,0,10.0,10,300,372.02,2025,4,Apr,2,18-25,First-time,2
CUST_0372,52,Female,UK,2025-08-04,Economy,60,4,30.89,24.89,0,10.0,9,240,295.78,2025,8,Aug,3,51-65,First-time,4
CUST_0373,66,Male,Sweden,2025-01-05,Economy,60,3,35.44,15.43,0,7.4,7,180,230.87,2025,1,Jan,1,65+,First-time,4
CUST_0374,34,Female,Germany,2025-04-11,High Economy,100,2,55.04,19.68,1,7.8,8,200,274.71999999999997,2025,4,Apr,2,26-35,Repeat,3
CUST_0375,61,Female,Germany,2025-05-31,VIP,200,1,67.9,26.21,0,6.6,10,200,294.10999999999996,2025,5,May,2,51-65,First-time,1
CUST_0376,45,Female,Japan,2025-06-30,High Economy,100,2,25.02,9.75,0,6.3,6,200,234.77,2025,6,Jun,2,36-50,First-time,3
CUST_0377,47,Female,Sweden,2025-07-10,VIP,200,1,33.37,11.03,0,6.3,10,200,244.4,2025,7,Jul,3,36-50,First-time,1
CUST_0378,46,Female,France,2025-05-22,VIP,200,2,68.1,18.45,1,6.8,9,400,486.55,2025,5,May,2,36-50,Repeat,1
CUST_0379,63,Other,France,2025-01-03,Economy,60,3,61.77,9.4,1,8.4,9,180,251.17000000000002,2025,1,Jan,1,51-65,Repeat,4
CUST_0380,23,Female,Australia,2025-02-17,Premium,150,1,39.56,9.69,1,6.8,8,150,199.25,2025,2,Feb,1,18-25,Repeat,2
CUST_0381,52,Female,Germany,2025-05-07,Premium,150,3,14.84,18.99,0,8.4,10,450,483.83,2025,5,May,2,51-65,First-time,2
CUST_0382,58,Other,USA,2025-01-19,Economy,60,3,61.07,31.56,1,8.4,10,180,272.63,2025,1,Jan,1,51-65,Repeat,4
CUST_0383,54,Other,Australia,2025-08-29,Premium,150,1,85.07,30.84,0,7.3,7,150,265.90999999999997,2025,8,Aug,3,51-65,First-time,2
CUST_0384,41,Male,France,2025-07-25,Premium,150,1,82.21,16.49,0,7.9,9,150,248.7,2025,7,Jul,3,36-50,First-time,2
CUST_0385,46,Male,Sweden,2025-06-10,Economy,60,4,44.7,14.7,0,7.2,10,240,299.4,2025,6,Jun,2,36-50,First-time,4
CUST_0386,66,Male,France,2025-05-20,VIP,200,4,25.99,38.63,0,7.5,7,800,864.62,2025,5,May,2,65+,First-time,1
CUST_0387,63,Male,Sweden,2025-03-12,Economy,60,4,18.48,23.81,1,6.8,8,240,282.29,2025,3,Mar,1,51-65,Repeat,4
CUST_0388,48,Female,Australia,2025-05-22,Economy,60,3,24.43,5.08,0,8.1,10,180,209.51000000000002,2025,5,May,2,36-50,First-time,4
CUST_0389,52,Female,Germany,2025-01-24,Economy,60,3,73.9,6.91,0,7.1,5,180,260.81,2025,1,Jan,1,51-65,First-time,4
CUST_0390,50,Female,France,2025-01-23,High Economy,100,4,42.26,25.41,1,6.3,9,400,467.67,2025,1,Jan,1,36-50,Repeat,3
CUST_0391,69,Male,Japan,2025-01-14,Premium,150,3,53.0,29.93,1,8.9,6,450,532.93,2025,1,Jan,1,65+,Repeat,2
CUST_0392,38,Female,Sweden,2025-01-07,Premium,150,3,9.97,2.42,0,8.9,8,450,462.39000000000004,2025,1,Jan,1,36-50,First-time,2
CUST_0393,49,Female,Germany,2025-01-02,Economy,60,1,101.56,14.44,0,9.7,10,60,176.0,2025,1,Jan,1,36-50,First-time,4
CUST_0394,40,Female,USA,2025-07-23,Economy,60,1,122.33,7.34,1,6.5,4,60,189.67,2025,7,Jul,3,36-50,Repeat,4
CUST_0395,50,Other,Sweden,2025-07-12,High Economy,100,3,29.17,18.83,0,7.3,9,300,348.0,2025,7,Jul,3,36-50,First-time,3
CUST_0396,20,Female,Australia,2025-03-30,Premium,150,4,140.79,37.84,0,8.3,10,600,778.63,2025,3,Mar,1,18-25,First-time,2
CUST_0397,35,Male,USA,2025-04-14,VIP,200,2,37.42,5.05,0,7.2,7,400,442.47,2025,4,Apr,2,26-35,First-time,1
CUST_0398,42,Female,USA,2025-08-16,VIP,200,4,22.54,9.78,0,8.9,9,800,832.3199999999999,2025,8,Aug,3,36-50,First-time,1
CUST_0399,59,Male,UK,2025-01-03,Economy,60,2,27.28,13.52,1,8.7,10,120,160.8,2025,1,Jan,1,51-65,Repeat,4
CUST_0400,48,Male,France,2025-06-18,High Economy,100,4,34.87,5.25,0,8.7,6,400,440.12,2025,6,Jun,2,36-50,First-time,3
CUST_0401,20,Female,Sweden,2025-05-24,Economy,60,1,31.92,2.38,0,10.0,9,60,94.3,2025,5,May,2,18-25,First-time,4
CUST_0402,57,Male,USA,2025-02-02,Economy,60,3,39.76,7.7,0,9.0,10,180,227.45999999999998,2025,2,Feb,1,51-65,First-time,4
CUST_0403,63,Female,UK,2025-07-12,Premium,150,3,29.31,56.49,0,8.2,9,450,535.8,2025,7,Jul,3,51-65,First-time,2
CUST_0404,41,Male,Australia,2025-01-11,High Economy,100,1,93.23,12.59,0,7.7,8,100,205.82000000000002,2025,1,Jan,1,36-50,First-time,3
CUST_0405,67,Female,Germany,2025-05-02,High Economy,100,2,33.12,12.71,0,7.8,7,200,245.83,2025,5,May,2,65+,First-time,3
CUST_0406,49,Male,Japan,2025-01-02,High Economy,100,2,11.25,25.24,0,6.4,10,200,236.49,2025,1,Jan,1,36-50,First-time,3
CUST_0407,64,Other,Japan,2025-08-25,Economy,60,2,20.49,14.06,0,5.4,8,120,154.55,2025,8,Aug,3,51-65,First-time,4
CUST_0408,39,Female,Sweden,2025-02-04,Economy,60,1,41.97,40.01,0,8.7,7,60,141.98,2025,2,Feb,1,36-50,First-time,4
CUST_0409,40,Male,USA,2025-08-17,Economy,60,2,46.63,18.47,0,9.8,8,120,185.1,2025,8,Aug,3,36-50,First-time,4
CUST_0410,19,Female,Japan,2025-05-15,Premium,150,1,96.44,8.52,0,7.5,9,150,254.96,2025,5,May,2,18-25,First-time,2
CUST_0411,44,Other,France,2025-06-03,VIP,200,4,44.95,26.32,0,10.0,6,800,871.2700000000001,2025,6,Jun,2,36-50,First-time,1
CUST_0412,59,Female,Japan,2025-04-18,Economy,60,4,60.51,4.67,1,7.7,8,240,305.18,2025,4,Apr,2,51-65,Repeat,4
CUST_0413,19,Male,Japan,2025-03-23,VIP,200,1,36.93,11.53,0,5.1,7,200,248.46,2025,3,Mar,1,18-25,First-time,1
CUST_0414,43,Female,Japan,2025-06-17,Premium,150,3,62.79,6.77,0,9.4,10,450,519.56,2025,6,Jun,2,36-50,First-time,2
CUST_0415,34,Female,UK,2025-08-13,VIP,200,4,9.94,5.68,0,7.3,5,800,815.62,2025,8,Aug,3,26-35,First-time,1
CUST_0416,57,Female,USA,2025-07-06,High Economy,100,2,64.26,34.26,1,9.5,9,200,298.52,2025,7,Jul,3,51-65,Repeat,3
CUST_0417,50,Female,France,2025-04-18,Premium,150,1,40.92,29.63,0,6.1,10,150,220.55,2025,4,Apr,2,36-50,First-time,2
CUST_0418,26,Male,USA,2025-07-01,High Economy,100,2,99.74,18.79,1,8.6,5,200,318.53000000000003,2025,7,Jul,3,26-35,Repeat,3
CUST_0419,60,Male,Sweden,2025-09-02,Economy,60,2,104.88,50.49,0,6.8,5,120,275.37,2025,9,Sep,3,51-65,First-time,4
CUST_0420,65,Female,Sweden,2025-07-09,VIP,200,3,69.61,8.04,1,8.3,10,600,677.65,2025,7,Jul,3,51-65,Repeat,1
CUST_0421,56,Male,Sweden,2025-08-06,VIP,200,2,37.14,26.04,1,9.1,7,400,463.18,2025,8,Aug,3,51-65,Repeat,1
CUST_0422,46,Male,Australia,2025-07-06,Premium,150,3,38.92,39.45,0,8.8,10,450,528.37,2025,7,Jul,3,36-50,First-time,2
CUST_0423,59,Other,Japan,2025-08-20,Economy,60,4,21.08,17.64,0,8.1,5,240,278.71999999999997,2025,8,Aug,3,51-65,First-time,4
CUST_0424,43,Female,Australia,2025-02-21,Premium,150,1,43.41,14.95,0,5.9,8,150,208.35999999999999,2025,2,Feb,1,36-50,First-time,2
CUST_0425,52,Female,UK,2025-08-30,Premium,150,2,13.59,9.6,0,9.1,8,300,323.19,2025,8,Aug,3,51-65,First-time,2
CUST_0426,67,Female,Sweden,2025-01-31,VIP,200,1,42.77,25.99,0,9.5,8,200,268.76,2025,1,Jan,1,65+,First-time,1
CUST_0427,42,Female,France,2025-07-05,Economy,60,2,96.51,4.03,0,6.4,9,120,220.54,2025,7,Jul,3,36-50,First-time,4
CUST_0428,41,Female,USA,2025-03-04,High Economy,100,1,34.39,2.51,0,6.7,9,100,136.89999999999998,2025,3,Mar,1,36-50,First-time,3
CUST_0429,30,Female,Japan,2025-06-20,Economy,60,2,64.34,22.45,0,9.6,8,120,206.79,2025,6,Jun,2,26-35,First-time,4
CUST_0430,24,Male,Germany,2025-02-10,Economy,60,2,79.85,7.45,0,7.7,7,120,207.29999999999998,2025,2,Feb,1,18-25,First-time,4
CUST_0431,53,Male,France,2025-01-18,Premium,150,2,91.66,8.31,0,6.7,10,300,399.96999999999997,2025,1,Jan,1,51-65,First-time,2
CUST_0432,62,Female,Japan,2025-08-10,Economy,60,2,34.22,6.39,0,8.4,9,120,160.60999999999999,2025,8,Aug,3,51-65,First-time,4
CUST_0433,37,Female,Australia,2025-05-12,VIP,200,2,21.44,18.92,1,7.0,8,400,440.36,2025,5,May,2,36-50,Repeat,1
CUST_0434,18,Male,Australia,2025-05-04,Economy,60,2,18.78,17.17,0,8.2,9,120,155.95,2025,5,May,2,18-25,First-time,4
CUST_0435,25,Male,France,2025-03-27,High Economy,100,2,22.73,6.21,1,7.4,9,200,228.94,2025,3,Mar,1,18-25,Repeat,3
CUST_0436,63,Male,Australia,2025-07-05,Economy,60,2,36.42,16.67,0,7.5,7,120,173.09000000000003,2025,7,Jul,3,51-65,First-time,4
CUST_0437,33,Male,Sweden,2025-06-02,VIP,200,2,13.19,17.96,0,9.7,9,400,431.15,2025,6,Jun,2,26-35,First-time,1
CUST_0438,31,Female,UK,2025-03-03,Premium,150,1,27.72,12.67,0,4.3,7,150,190.39,2025,3,Mar,1,26-35,First-time,2
CUST_0439,29,Male,USA,2025-01-20,Premium,150,3,102.38,30.77,0,8.8,9,450,583.15,2025,1,Jan,1,26-35,First-time,2
CUST_0440,68,Female,UK,2025-07-14,Premium,150,2,97.05,13.68,1,9.4,8,300,410.73,2025,7,Jul,3,65+,Repeat,2
CUST_0441,40,Female,Japan,2025-09-07,Premium,150,3,5.96,21.38,0,7.1,9,450,477.34,2025,9,Sep,3,36-50,First-time,2
CUST_0442,32,Female,USA,2025-01-23,Premium,150,2,215.42,14.15,0,9.4,7,300,529.5699999999999,2025,1,Jan,1,26-35,First-time,2
CUST_0443,45,Female,USA,2025-03-07,VIP,200,2,119.16,17.6,1,6.6,9,400,536.76,2025,3,Mar,1,36-50,Repeat,1
CUST_0444,51,Male,UK,2025-08-23,High Economy,100,1,13.0,13.83,0,7.0,7,100,126.83,2025,8,Aug,3,51-65,First-time,3
CUST_0445,19,Female,France,2025-05-23,Economy,60,4,52.38,6.61,1,6.8,8,240,298.99,2025,5,May,2,18-25,Repeat,4
CUST_0446,49,Male,USA,2025-02-04,High Economy,100,4,33.96,11.15,1,9.4,10,400,445.10999999999996,2025,2,Feb,1,36-50,Repeat,3
CUST_0447,40,Male,UK,2025-04-18,VIP,200,1,31.1,31.98,0,5.4,9,200,263.08,2025,4,Apr,2,36-50,First-time,1
CUST_0448,39,Other,USA,2025-08-22,High Economy,100,3,12.37,38.41,0,10.0,8,300,350.78,2025,8,Aug,3,36-50,First-time,3
CUST_0449,68,Male,Germany,2025-08-14,VIP,200,4,91.1,21.29,0,7.5,10,800,912.39,2025,8,Aug,3,65+,First-time,1
CUST_0450,42,Male,France,2025-08-06,Economy,60,1,90.19,18.54,0,8.9,10,60,168.73,2025,8,Aug,3,36-50,First-time,4
CUST_0451,39,Female,Sweden,2025-08-09,VIP,200,1,65.72,4.25,0,8.8,9,200,269.97,2025,8,Aug,3,36-50,First-time,1
CUST_0452,39,Male,USA,2025-08-04,Economy,60,4,168.83,18.25,1,8.2,9,240,427.08000000000004,2025,8,Aug,3,36-50,Repeat,4
CUST_0453,66,Female,Germany,2025-04-09,Economy,60,3,44.2,5.76,1,7.1,9,180,229.95999999999998,2025,4,Apr,2,65+,Repeat,4
CUST_0454,69,Male,Sweden,2025-02-19,Economy,60,1,28.31,11.81,0,9.9,10,60,100.12,2025,2,Feb,1,65+,First-time,4
CUST_0455,59,Other,Sweden,2025-01-07,High Economy,100,2,21.33,18.41,0,7.2,7,200,239.73999999999998,2025,1,Jan,1,51-65,First-time,3
CUST_0456,23,Female,Japan,2025-01-23,Economy,60,3,24.11,9.01,0,6.9,10,180,213.12,2025,1,Jan,1,18-25,First-time,4
CUST_0457,32,Female,USA,2025-07-23,Economy,60,3,117.38,17.21,0,9.3,9,180,314.59,2025,7,Jul,3,26-35,First-time,4
CUST_0458,60,Other,UK,2025-08-15,High Economy,100,4,66.5,11.28,1,8.2,7,400,477.78,2025,8,Aug,3,51-65,Repeat,3
CUST_0459,54,Male,USA,2025-05-25,High Economy,100,4,36.43,17.58,0,10.0,8,400,454.01,2025,5,May,2,51-65,First-time,3
CUST_0460,50,Other,Germany,2025-07-02,High Economy,100,2,29.53,55.24,0,7.9,8,200,284.77,2025,7,Jul,3,36-50,First-time,3
CUST_0461,25,Male,Sweden,2025-07-13,High Economy,100,1,84.75,27.55,0,7.0,7,100,212.3,2025,7,Jul,3,18-25,First-time,3
CUST_0462,61,Female,USA,2025-04-25,High Economy,100,4,15.28,12.02,1,8.4,9,400,427.29999999999995,2025,4,Apr,2,51-65,Repeat,3
CUST_0463,61,Male,UK,2025-06-21,High Economy,100,4,18.48,46.53,0,7.3,8,400,465.01,2025,6,Jun,2,51-65,First-time,3
CUST_0464,22,Female,Japan,2025-06-07,Premium,150,3,91.39,27.05,1,7.1,8,450,568.4399999999999,2025,6,Jun,2,18-25,Repeat,2
CUST_0465,56,Male,USA,2025-05-09,VIP,200,4,64.38,9.12,0,9.2,10,800,873.5,2025,5,May,2,51-65,First-time,1
CUST_0466,21,Female,France,2025-05-07,VIP,200,4,21.4,8.35,1,10.0,8,800,829.75,2025,5,May,2,18-25,Repeat,1
CUST_0467,23,Female,Japan,2025-07-19,Premium,150,4,54.39,28.26,0,7.6,10,600,682.65,2025,7,Jul,3,18-25,First-time,2
CUST_0468,62,Other,UK,2025-09-01,VIP,200,4,24.12,16.38,0,6.5,7,800,840.5,2025,9,Sep,3,51-65,First-time,1
CUST_0469,49,Male,Germany,2025-06-06,High Economy,100,3,52.77,5.67,1,7.8,6,300,358.44,2025,6,Jun,2,36-50,Repeat,3
CUST_0470,69,Female,Sweden,2025-04-02,Premium,150,2,47.9,14.86,0,8.8,8,300,362.76,2025,4,Apr,2,65+,First-time,2
CUST_0471,47,Female,USA,2025-01-28,Economy,60,2,34.04,10.37,0,8.4,4,120,164.41,2025,1,Jan,1,36-50,First-time,4
CUST_0472,64,Male,UK,2025-07-20,VIP,200,1,34.12,7.44,0,9.8,9,200,241.56,2025,7,Jul,3,51-65,First-time,1
CUST_0473,52,Male,Japan,2025-05-16,Premium,150,4,19.68,12.83,1,9.0,6,600,632.51,2025,5,May,2,51-65,Repeat,2
CUST_0474,57,Male,France,2025-02-05,Economy,60,3,37.1,15.64,1,6.3,7,180,232.74,2025,2,Feb,1,51-65,Repeat,4
CUST_0475,69,Female,UK,2025-05-04,High Economy,100,1,133.33,42.4,0,7.3,9,100,275.73,2025,5,May,2,65+,First-time,3
CUST_0476,33,Female,Australia,2025-08-28,VIP,200,1,50.35,30.47,0,5.9,8,200,280.82,2025,8,Aug,3,26-35,First-time,1
CUST_0477,30,Female,France,2025-01-28,Economy,60,2,183.75,14.47,1,9.7,7,120,318.22,2025,1,Jan,1,26-35,Repeat,4
CUST_0478,67,Male,Japan,2025-03-13,Economy,60,3,9.2,2.39,0,5.0,5,180,191.58999999999997,2025,3,Mar,1,65+,First-time,4
CUST_0479,59,Male,Germany,2025-04-26,Premium,150,3,32.11,7.72,1,6.1,10,450,489.83000000000004,2025,4,Apr,2,51-65,Repeat,2
CUST_0480,47,Male,Sweden,2025-06-30,Premium,150,3,74.75,14.32,0,7.2,9,450,539.07,2025,6,Jun,2,36-50,First-time,2
CUST_0481,36,Other,Japan,2025-02-17,Economy,60,2,215.44,4.44,1,8.8,10,120,339.88,2025,2,Feb,1,36-50,Repeat,4
CUST_0482,34,Male,Germany,2025-08-23,High Economy,100,2,12.93,11.4,1,7.2,7,200,224.33,2025,8,Aug,3,26-35,Repeat,3
CUST_0483,36,Male,USA,2025-08-10,High Economy,100,2,48.63,23.13,1,7.5,6,200,271.76,2025,8,Aug,3,36-50,Repeat,3
CUST_0484,45,Male,UK,2025-01-25,Economy,60,2,70.03,22.2,0,7.5,10,120,212.23,2025,1,Jan,1,36-50,First-time,4
CUST_0485,43,Female,Australia,2025-07-01,Premium,150,2,119.77,8.33,0,8.3,8,300,428.09999999999997,2025,7,Jul,3,36-50,First-time,2
CUST_0486,54,Other,France,2025-07-26,High Economy,100,4,32.43,13.42,0,6.2,9,400,445.85,2025,7,Jul,3,51-65,First-time,3
CUST_0487,43,Female,France,2025-03-14,Premium,150,4,40.21,13.38,0,6.6,10,600,653.59,2025,3,Mar,1,36-50,First-time,2
CUST_0488,40,Female,UK,2025-06-09,Economy,60,3,20.28,34.52,0,10.0,9,180,234.8,2025,6,Jun,2,36-50,First-time,4
CUST_0489,26,Female,Australia,2025-06-13,High Economy,100,1,37.83,21.02,0,8.6,8,100,158.85,2025,6,Jun,2,26-35,First-time,3
CUST_0490,29,Male,UK,2025-04-21,High Economy,100,3,44.02,7.65,1,9.1,8,300,351.66999999999996,2025,4,Apr,2,26-35,Repeat,3
CUST_0491,18,Other,USA,2025-07-04,Premium,150,1,67.38,15.69,0,8.1,6,150,233.07,2025,7,Jul,3,18-25,First-time,2
CUST_0492,18,Female,Germany,2025-07-28,Premium,150,2,85.67,17.64,0,7.8,10,300,403.31,2025,7,Jul,3,18-25,First-time,2
CUST_0493,64,Female,Japan,2025-08-23,High Economy,100,1,15.36,19.93,0,8.7,10,100,135.29,2025,8,Aug,3,51-65,First-time,3
CUST_0494,51,Female,France,2025-04-22,Economy,60,3,28.62,10.26,0,9.1,9,180,218.88,2025,4,Apr,2,51-65,First-time,4
CUST_0495,49,Female,USA,2025-02-04,High Economy,100,3,64.47,25.75,0,9.3,6,300,390.22,2025,2,Feb,1,36-50,First-time,3
CUST_0496,65,Female,Germany,2025-01-12,VIP,200,1,10.18,10.55,0,7.8,8,200,220.73000000000002,2025,1,Jan,1,51-65,First-time,1
CUST_0497,42,Other,USA,2025-01-28,Economy,60,4,148.45,34.95,1,9.4,10,240,423.4,2025,1,Jan,1,36-50,Repeat,4
CUST_0498,57,Other,Australia,2025-01-01,VIP,200,2,112.05,19.81,0,4.3,7,400,531.8599999999999,2025,1,Jan,1,51-65,First-time,1
CUST_0499,62,Female,France,2025-04-09,Economy,60,2,70.9,16.06,0,9.3,10,120,206.96,2025,4,Apr,2,51-65,First-time,4
CUST_0500,18,Female,Japan,2025-03-17,VIP,200,3,81.74,30.59,0,7.4,8,600,712.33,2025,3,Mar,1,18-25,First-time,1
CUST_0501,33,Male,UK,2025-04-25,High Economy,100,4,106.27,6.49,1,8.8,9,400,512.76,2025,4,Apr,2,26-35,Repeat,3
CUST_0502,56,Female,UK,2025-06-30,VIP,200,1,110.18,34.32,0,7.0,7,200,344.5,2025,6,Jun,2,51-65,First-time,1
CUST_0503,22,Male,Germany,2025-05-28,Economy,60,2,72.44,30.34,1,6.0,8,120,222.78,2025,5,May,2,18-25,Repeat,4
CUST_0504,39,Female,Japan,2025-01-09,High Economy,100,4,17.04,25.25,0,8.5,9,400,442.29,2025,1,Jan,1,36-50,First-time,3
CUST_0505,46,Other,Sweden,2025-06-03,VIP,200,2,63.52,8.96,1,5.7,6,400,472.47999999999996,2025,6,Jun,2,36-50,Repeat,1
CUST_0506,20,Female,Australia,2025-03-17,Premium,150,4,113.45,26.77,0,7.4,8,600,740.22,2025,3,Mar,1,18-25,First-time,2
CUST_0507,29,Female,Germany,2025-08-18,Premium,150,4,56.76,35.96,0,6.8,4,600,692.72,2025,8,Aug,3,26-35,First-time,2
CUST_0508,43,Male,Sweden,2025-09-04,Premium,150,3,92.48,18.19,0,7.7,7,450,560.6700000000001,2025,9,Sep,3,36-50,First-time,2
CUST_0509,33,Male,USA,2025-03-02,Economy,60,2,82.41,19.85,0,9.2,9,120,222.26,2025,3,Mar,1,26-35,First-time,4
CUST_0510,68,Female,Australia,2025-02-21,High Economy,100,1,92.04,9.38,0,7.3,10,100,201.42000000000002,2025,2,Feb,1,65+,First-time,3
CUST_0511,54,Male,USA,2025-05-07,Economy,60,3,33.11,20.69,1,8.5,9,180,233.8,2025,5,May,2,51-65,Repeat,4
CUST_0512,39,Male,Japan,2025-01-08,High Economy,100,3,90.22,7.53,0,9.1,6,300,397.75,2025,1,Jan,1,36-50,First-time,3
CUST_0513,46,Male,France,2025-06-16,High Economy,100,1,24.75,26.13,1,7.1,10,100,150.88,2025,6,Jun,2,36-50,Repeat,3
CUST_0514,31,Female,Australia,2025-04-02,VIP,200,3,24.92,22.41,1,7.1,6,600,647.3299999999999,2025,4,Apr,2,26-35,Repeat,1
CUST_0515,45,Female,Sweden,2025-02-15,Premium,150,4,36.83,10.19,0,10.0,9,600,647.0200000000001,2025,2,Feb,1,36-50,First-time,2
CUST_0516,22,Male,France,2025-07-01,Economy,60,4,78.71,28.73,1,7.9,6,240,347.44,2025,7,Jul,3,18-25,Repeat,4
CUST_0517,64,Female,UK,2025-02-18,Economy,60,2,62.09,15.07,0,8.8,7,120,197.16,2025,2,Feb,1,51-65,First-time,4
CUST_0518,66,Female,Sweden,2025-06-06,Premium,150,2,58.25,17.72,0,8.8,7,300,375.97,2025,6,Jun,2,65+,First-time,2
CUST_0519,47,Female,Germany,2025-08-27,Premium,150,1,41.23,17.07,1,6.2,8,150,208.29999999999998,2025,8,Aug,3,36-50,Repeat,2
CUST_0520,63,Female,UK,2025-03-24,High Economy,100,2,49.56,15.06,0,6.9,8,200,264.62,2025,3,Mar,1,51-65,First-time,3
CUST_0521,69,Male,UK,2025-01-05,Economy,60,4,20.2,10.14,0,8.6,9,240,270.34,2025,1,Jan,1,65+,First-time,4
CUST_0522,22,Female,Germany,2025-01-21,Premium,150,1,19.1,20.67,0,4.9,8,150,189.76999999999998,2025,1,Jan,1,18-25,First-time,2
CUST_0523,29,Female,Australia,2025-01-30,High Economy,100,1,76.2,27.61,0,7.7,6,100,203.81,2025,1,Jan,1,26-35,First-time,3
CUST_0524,33,Female,UK,2025-04-11,Economy,60,2,6.57,25.98,1,6.7,8,120,152.54999999999998,2025,4,Apr,2,26-35,Repeat,4
CUST_0525,43,Female,Japan,2025-04-06,VIP,200,4,121.38,6.74,0,9.7,5,800,928.12,2025,4,Apr,2,36-50,First-time,1
CUST_0526,43,Male,Sweden,2025-02-25,VIP,200,1,59.3,15.06,0,8.5,7,200,274.36,2025,2,Feb,1,36-50,First-time,1
CUST_0527,65,Male,France,2025-02-08,High Economy,100,4,34.93,8.58,0,9.8,8,400,443.51,2025,2,Feb,1,51-65,First-time,3
CUST_0528,38,Female,UK,2025-08-24,Economy,60,4,2.71,18.66,0,7.9,7,240,261.37,2025,8,Aug,3,36-50,First-time,4
CUST_0529,56,Female,Sweden,2025-08-01,Premium,150,4,25.08,4.47,0,7.8,6,600,629.5500000000001,2025,8,Aug,3,51-65,First-time,2
CUST_0530,53,Female,USA,2025-06-16,High Economy,100,2,43.21,4.62,0,7.5,10,200,247.83,2025,6,Jun,2,51-65,First-time,3
CUST_0531,50,Female,Sweden,2025-02-12,High Economy,100,3,6.0,10.12,0,7.2,10,300,316.12,2025,2,Feb,1,36-50,First-time,3
CUST_0532,47,Female,France,2025-02-19,High Economy,100,3,36.22,35.46,0,10.0,10,300,371.68,2025,2,Feb,1,36-50,First-time,3
CUST_0533,54,Female,Sweden,2025-05-04,High Economy,100,1,108.89,17.73,1,9.2,10,100,226.61999999999998,2025,5,May,2,51-65,Repeat,3
CUST_0534,40,Male,Germany,2025-06-30,High Economy,100,4,48.66,9.53,0,6.4,7,400,458.18999999999994,2025,6,Jun,2,36-50,First-time,3
CUST_0535,27,Female,France,2025-04-02,High Economy,100,2,122.5,22.36,1,10.0,7,200,344.86,2025,4,Apr,2,26-35,Repeat,3
CUST_0536,22,Male,Australia,2025-04-15,High Economy,100,4,25.84,19.61,1,7.4,7,400,445.45,2025,4,Apr,2,18-25,Repeat,3
CUST_0537,53,Female,USA,2025-02-09,High Economy,100,4,10.41,38.55,1,8.5,10,400,448.96000000000004,2025,2,Feb,1,51-65,Repeat,3
CUST_0538,51,Other,Germany,2025-03-17,High Economy,100,2,70.56,19.67,1,9.4,8,200,290.23,2025,3,Mar,1,51-65,Repeat,3
CUST_0539,69,Male,Australia,2025-03-27,Economy,60,3,81.2,12.97,0,5.7,10,180,274.17,2025,3,Mar,1,65+,First-time,4
CUST_0540,48,Male,Sweden,2025-07-15,VIP,200,4,105.64,26.8,0,6.8,10,800,932.4399999999999,2025,7,Jul,3,36-50,First-time,1
CUST_0541,27,Male,France,2025-03-08,Economy,60,4,129.42,6.7,0,10.0,8,240,376.11999999999995,2025,3,Mar,1,26-35,First-time,4
CUST_0542,36,Other,USA,2025-01-06,Economy,60,3,48.52,13.79,0,7.7,6,180,242.31,2025,1,Jan,1,36-50,First-time,4
CUST_0543,49,Male,Germany,2025-01-14,Premium,150,2,114.98,11.08,1,9.5,8,300,426.06,2025,1,Jan,1,36-50,Repeat,2
CUST_0544,18,Male,Australia,2025-08-05,High Economy,100,1,242.67,8.06,0,7.3,8,100,350.72999999999996,2025,8,Aug,3,18-25,First-time,3
CUST_0545,22,Male,Australia,2025-08-14,High Economy,100,3,94.85,10.19,1,7.9,10,300,405.04,2025,8,Aug,3,18-25,Repeat,3
CUST_0546,62,Male,USA,2025-01-27,Premium,150,1,26.12,12.72,0,10.0,8,150,188.84,2025,1,Jan,1,51-65,First-time,2
CUST_0547,21,Male,Japan,2025-04-21,Premium,150,1,49.08,19.13,1,8.7,6,150,218.20999999999998,2025,4,Apr,2,18-25,Repeat,2
CUST_0548,33,Female,Sweden,2025-02-17,VIP,200,3,69.11,2.41,0,7.5,10,600,671.52,2025,2,Feb,1,26-35,First-time,1
CUST_0549,41,Female,USA,2025-03-03,Premium,150,4,66.22,15.5,0,7.0,8,600,681.72,2025,3,Mar,1,36-50,First-time,2
CUST_0550,33,Male,Australia,2025-08-03,Economy,60,1,43.36,18.79,0,7.1,4,60,122.15,2025,8,Aug,3,26-35,First-time,4
